Negative Mode,,,,,,,,,,,,,,,,,,,,,
mzmed,GF1,GF2,GF3,Day5_BTBL_1,Day5_BTBL_2,Day5_BTBL_3,Day5_BTBL_4,Day10_BTBL_1,Day10_BTBL_2,Day10_BTBL_3,Day10_BTBL_4,Day15_BTBL_1,Day15_BTBL_2,Day15_BTBL_3,Day15_BTBL_4,Day20_BTBL_1,Day20_BTBL_2,Day20_BTBL_3,Day25_BTBL_1,Day25_BTBL_2,Day25_BTBL_3
330.1903415,31786.63562,22567.45016,29271.50784,265749.9903,408516.2677,287910.6555,352473.3833,202143.2415,309883.9959,700803.1451,903308.1206,903752.1369,451229.2612,682624.3552,625015.9308,1082073.015,786368.8329,609539.1989,556649.8826,536045.4732,566534.741
355.0994984,255917.6801,191560.4885,223547.0125,357664.6787,369652.3365,400038.5372,427399.31,213305.2145,183248.9501,135278.2839,102728.8356,131940.7428,182899.6075,211343.0043,180287.2292,100363.0896,154355.4862,167714.6332,82217.31483,140009.4389,100264.9318
204.0321492,251005.8576,105947.4986,35765.22715,225437.6324,229513.176,198488.227,326104.8995,124742.2938,156202.2717,114628.4844,150685.2919,128236.2995,155133.9168,210360.5184,199458.3597,103291.5848,161101.038,159128.9166,49576.1589,93236.52891,85262.09605
378.1751882,195506.7215,186706.3862,210629.4552,431804.4623,397978.2589,487843.8897,508776.3035,241270.7144,211026.2095,154361.8811,109913.7802,156016.1088,208130.3142,241436.8722,222033.3113,117650.7936,189097.7341,206939.8524,101545.2337,168850.2285,109569.1307
333.1175987,718523.5764,247452.2124,111839.2939,436319.9951,466543.8201,493961.5459,854201.1929,227177.6943,319605.6659,180478.2089,161180.0839,186940.8933,247580.4208,401870.5791,344432.2414,140279.1861,248090.5651,246015.6678,65469.49149,137941.9775,108863.3196
637.1965509,194323.4009,135963.3564,134045.4523,192164.5819,180965.7044,214408.8396,224946.8695,164335.4561,165145.7852,150312.8135,141043.9474,185949.9267,159116.2079,180875.5097,150394.1617,135775.5427,160828.0454,155246.6742,118896.8504,145947.2115,110961.7173
169.0966969,13094975.32,7764103.001,3616880.766,7317945.019,9395816.059,7499919.48,12126776.3,6296757.999,8555163.67,5647358.852,6350788.227,4940003.679,6540429.249,9160085.05,8343920.496,5391414.857,5869177.303,5700475.408,1704219.885,4097172.396,4766188.661
362.2160204,144381.6687,32558.19071,104408.8417,248557.3484,214213.9368,226743.9116,287049.2429,379655.5792,497848.1809,523657.0601,712381.3225,461847.6181,342229.3274,310578.2324,277337.396,427170.7835,321155.7575,311192.3821,245093.9154,243901.6134,337060.3235
254.1606063,1176583.336,1926486.563,1291711.026,1269302.503,1259239.946,1013150.751,1252348.111,3468509.818,3961539.142,3609357.74,2606212.31,2513120.622,2702779.402,2787888.172,2567572.197,1599191.631,1820437.907,2062762.379,1697941.285,2466785.974,2593037.425
536.2569306,14441.72024,22799.2534,12365.95364,10604.38257,9108.489008,7191.093385,13145.74511,55786.67874,103470.9896,121752.1028,64354.53615,96964.18016,54739.28378,59706.67181,49269.02195,59742.57088,49341.92579,46818.7974,58033.36669,45520.07432,77177.75336
333.1246948,726111.1689,267163.7542,121558.7113,432515.9895,464800.7853,491448.7335,851236.1472,226547.7642,322179.8231,182320.7302,165228.3874,188266.1826,249399.1505,401423.737,344824.2194,142277.055,247723.3773,245905.4447,67144.83211,139326.9255,110715.3181
587.1824392,120157.7773,124541.4046,111915.2921,63274.95573,56968.92622,68815.21321,75118.63192,120694.1575,147765.0756,204793.5943,265495.499,326334.5826,138022.193,121521.04,107344.6292,282422.1252,169282.7187,147950.8633,381034.312,180421.8964,215862.9106
250.1644074,667351.5926,357460.0457,148745.1262,144161.9174,146974.1637,135398.6941,179111.6722,250092.174,337759.1192,337690.0068,390432.9006,321545.79,296393.0862,330337.1094,304862.0169,293189.1115,260080.6016,248446.2563,259260.7108,261869.4695,264532.6234
340.1079471,61054.44923,42629.79749,12701.43981,19763.33633,19934.80728,16080.52434,20889.75251,26543.16978,39003.31371,29438.55892,35023.29275,15663.26885,12323.07615,23242.60956,18751.59935,19062.25828,18873.88754,15305.95229,7553.011822,11106.58794,12172.17233
371.1996201,381651.7397,298019.8698,195945.535,67603.36978,71968.48612,88251.95953,85932.4921,44149.82385,43278.46289,40356.7741,42288.77358,47320.85579,44953.46491,45159.4773,42893.4768,45237.22606,43715.72893,41523.38534,42691.06446,36193.27952,42496.93331
283.1044917,854887.4517,1489517.455,1171024.086,1296339.007,1116463.539,1238261.617,1401127.412,1921730.023,2480001.365,2946988.591,3299064.729,3638791.304,2043225.822,2157928.23,1948599.627,3343464.998,2573514.184,2330435.866,3116480.821,2269662.37,2830508.964
284.1077849,90468.59754,159012.1175,119157.6358,118248.7788,99644.74569,117531.8281,138034.7601,185469.3732,243840.603,294480.7975,339426.6971,369371.6101,192138.4859,204300.7526,187707.593,343289.7723,265866.0801,228934.7292,329807.327,220432.1298,282127.9308
110.0601025,137848.7003,59464.65794,27844.39947,126786.5871,126001.3728,118675.0317,166035.9428,73510.06556,81934.47568,68647.62934,67296.7627,72453.72701,82293.35573,119497.1357,114561.4609,69291.04894,87118.68457,85877.77346,49526.67423,71589.80305,57045.265
255.1411863,1461580.582,782519.5853,604552.4452,1069710.518,983740.4934,871512.132,1107430.97,1415980.014,1790681.199,1498278.862,1836913.154,1388433.29,1420551.286,1503314.577,1409426.245,1368725.924,1215959.433,1100062.856,991650.4265,1337805.82,1497336.466
190.1057677,968580.4519,1093699.131,190784.5239,146372.2743,142497.3357,139081.1774,186989.2427,125740.2915,184685.8182,155143.4447,195348.9275,216007.0828,162609.7537,209471.1248,191240.5973,211858.6214,196168.019,177426.9206,112920.5046,132569.6335,162642.3436
568.2723778,888120.9111,578509.2297,102793.5669,174714.4084,132958.6164,122803.327,201358.2354,191643.9646,313336.5126,272247.1878,342876.4564,268931.9765,236227.4151,260434.2992,221933.544,228722.475,202372.7861,177078.3761,124328.327,129379.2427,150047.2766
285.1518302,1376146.748,744577.792,1210795.645,3011591.149,3277631.299,2515797.455,3664070.373,3164072.428,4459172.329,2900846.109,3643264.739,2870915.392,2907877.849,3413559.775,3131946.222,2677765.109,2777020.219,1885756.537,1514354.133,2074597.774,2819139.42
569.2760479,218881.4366,154501.2764,21804.87237,40020.54543,31071.5377,28952.55287,47077.50318,47723.32239,80102.743,68486.51131,85996.69185,67161.49092,56606.07994,60074.50166,56341.72165,58437.54783,48931.69024,43127.46292,29025.6207,29514.24394,36190.42894
470.0594842,603664.2664,477028.7847,179001.3426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472.0553713,101001.5042,75237.77608,25833.98622,0,0,0,0,0,0,185.156587,0,0,0,0,0,203.8575479,0,0,0,0,0
261.9974128,443574.5485,481842.4314,117111.2548,23636.61855,23071.91394,21446.862,31243.8757,35223.79561,50550.35832,46859.11577,44088.38989,43488.71265,48128.00672,54508.83545,46799.80797,32420.18481,36680.61185,37429.37262,29924.62327,41520.94404,37921.8993
158.0253688,620772.2069,542730.1343,248475.5153,110467.8304,111149.2788,95763.14418,119500.4439,125334.3049,92415.59738,117870.8607,92927.06337,133395.6511,98116.85979,112267.3228,104804.0984,93864.97187,78100.7216,82505.51293,96311.43027,123644.8714,65450.62941
182.6691999,73803.42796,53911.14614,19232.06477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236.0620752,433599.6812,231813.5455,67596.98232,616259.2654,543145.2198,574079.3483,801216.2579,504741.9027,726142.6587,672293.3061,937165.2231,961000.1808,578637.8116,723842.0745,682304.4176,1030870.59,873062.7738,755866.1067,559146.0197,507911.9081,611698.4085
450.0934813,48070.11407,36553.74598,5748.735577,0,1594.458505,356.3375565,259.1450355,27511.15167,18575.47224,11178.3714,8529.568117,3115.947597,2836.277142,163729.12,152697.0768,2967.993345,3446.629371,6083.717329,768.0411205,2203.475688,1682.67056
222.4210392,181519.8983,149964.2845,53694.24968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218.7982626,79782.94093,59561.56982,20826.05996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241.0779826,257724.0388,276506.5284,115449.3532,51883.86407,57276.92108,49163.39052,67644.05531,48685.06054,65369.94561,63676.99379,73188.12611,69783.24614,62433.77257,73014.53747,68097.43385,62446.35772,55777.40328,53760.35644,42349.59322,52676.16675,52260.22644
323.1435163,96890.12826,77512.49206,38473.15293,23309.69313,22156.89718,23192.9017,38719.7479,9720.61042,17825.37825,11495.29728,11735.19018,14473.98441,15094.7125,19087.01172,16363.33067,12973.0722,16368.0156,14687.93677,5807.999954,6545.520758,9798.368925
491.0377359,190554.5557,208335.8693,175752.3933,0,0,0,157.4341045,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469.0558192,4642382.67,3574621.143,1454327.712,479.509586,311.6065655,226.0534948,198.8582253,0,0,0,503.8202807,0,0,0,0,0,347.0911552,0,161.0585681,190.5722313,0
471.0514317,721559.9812,572160.1745,217730.4358,0,0,0,0,160.6743656,0,0,0,272.8285798,0,1359.42316,1932.23615,0,0,0,0,150.2885473,0
447.0739189,2709979.157,2139148.457,540465.1418,2422.820667,2726.816482,1125.640305,2626.464137,1176.59819,3601.430623,1027.060643,994.3262746,208.4304248,863.6911241,1102.882183,877.4866273,1022.568594,459.7978977,447.1600756,180.0550687,742.6097551,1134.742088
448.0776645,320196.4066,255629.4007,62446.69774,0,162.5774069,0,225.8832629,0,0,0,0,0,0,0,0,0,0,207.6407595,0,0,161.8026332
449.0705571,349605.3816,274356.2971,71155.71476,2679.965841,4717.027501,5097.277106,8167.963885,1764.718598,3783.099705,3728.517392,3619.462324,5307.337562,5403.006768,5872.008822,5467.839995,5091.257579,6517.828209,5438.538409,1274.981161,2868.518544,2494.749237
488.1138114,107476.2645,199449.6879,40214.03414,433.6906745,557.9574314,1732.583902,392.1738943,1189.114297,2085.202631,2484.042487,3271.18477,1692.158708,1589.031533,2653.010704,905.474574,2043.119012,1781.293067,1394.879047,346.3747143,920.7022698,1530.699396
466.1324718,137791.8871,213749.9523,21358.23358,172.1265171,0,0,159.1470744,0,326.265469,522.6851056,397.8667998,222.2517886,633.2873325,439.5058732,0,382.2561387,0,469.0614922,504.4012716,0,160.5872768
246.0227409,7127851.439,6151357.322,3130695.304,452323.9451,467645.6284,422827.4484,650454.8159,251851.2759,344547.2666,273846.0093,312175.83,273632.3964,279901.8437,450713.3572,417082.4389,266862.6361,291365.0607,275452.6971,180607.7809,233904.8465,239439.2038
134.0269731,3395142.709,2892323.996,1136427.561,48454.79893,57120.08726,53516.72472,70742.1367,31391.02076,37918.649,28684.90157,36014.57319,25910.6593,26622.15177,30714.53431,28796.2713,26912.14413,25655.77252,25236.22301,18697.922,22658.1747,25409.34824
226.0362078,6102535.971,5206961.177,1991076.134,137536.9249,131041.713,131498.7051,213663.3138,116397.8621,152929.338,123386.2439,118285.5062,111124.7851,127552.1993,158297.3564,154423.5585,107710.5152,106327.4405,96104.92663,55316.81609,86631.91452,95924.05806
221.7393189,288385.4068,243137.5178,88782.08556,0,0,0,867.4707406,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174.4329899,128159.5834,104156.7992,39048.01607,204.1936375,153.5099179,242.3089652,0,130.0932226,276.3313951,0,0,0,0,0,0,0,0,0,0,0,0
130.0321844,315006.0768,262379.4476,105199.2224,13694.74681,14640.29969,15614.79352,17473.85226,13368.42408,16226.30382,13103.28828,15474.35532,13144.43996,11995.40234,13231.74829,13719.60714,13863.29533,13748.77645,13448.65661,11767.03174,13071.16393,11995.47801
88.02206587,212336.6658,179131.3308,69010.25908,9223.117678,8721.171185,8836.041684,7681.5771,8688.278357,6880.422641,9018.355728,8111.975704,8763.847861,9015.513957,7692.606476,9212.235527,9011.40725,8010.111387,6952.226613,9812.064,8582.098039,9371.782966
177.0408052,2053740.946,1704283.101,668300.2472,153371.3251,148425.6534,137545.5746,182432.1867,101813.201,110827.7235,84624.64112,34246.85345,94470.18783,112391.1732,139842.2364,136741.222,76152.07932,99328.71833,109859.162,53558.53376,79746.60643,82307.79882
172.8535704,232237.9186,173807.8384,68034.70521,0,0,0,0,0,0,0,0,0,0,140.2790139,0,0,0,0,0,0,0
228.7463543,527721.8527,398679.6701,153753.8651,1388.195409,0,0,832.7539936,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229.443053,71856.10089,55462.62048,20541.1869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219.4777389,519918.7793,388947.1287,149846.8518,728.176858,0,489.9680766,418.7568392,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179.308703,243277.0305,180937.0607,69848.98446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247.0312279,467130.9049,407557.0032,203536.4572,101233.6617,97463.32104,87467.67963,122079.9652,118403.9871,162658.1653,138015.2513,159233.5783,136825.0933,131325.2066,147830.0873,142826.0738,130066.7318,120239.1056,115005.1876,86751.02917,111896.0964,124066.8119
270.1016572,552254.0352,511819.4813,419414.3893,18620.42897,18476.63951,19285.95313,25083.27158,18683.15023,23519.26118,20591.82513,19995.48362,19878.11318,19669.97645,22227.02189,20183.626,17134.7701,17226.26859,16425.97504,15072.01834,17431.64369,14481.34108
269.0981759,7011371.663,6585544.065,5216849.579,288171.5593,275439.8359,263115.253,342891.2971,385439.6839,526401.6237,430326.814,526392.2621,454028.8605,456738.7463,472767.6521,423550.5105,391867.2689,387324.0214,327439.3006,258581.0152,301383.488,348795.6471
225.0438329,5169300.873,4414105.841,1655968.563,19833.02064,17141.78375,25194.44539,46053.33243,17571.70987,24021.86437,8489.1091,21416.48184,12265.1704,15083.27519,9384.72549,8129.017681,8980.569561,9638.050826,11529.72122,2449.075279,3735.07881,9465.589581
233.5923675,159846.3692,114961.1253,43168.95184,374.0206767,179.6504853,200.7024126,226.6698864,0,412.6011367,184.8380972,786.6654235,683.6614568,0,0,0,556.3035405,0,0,0,0,0
294.0614849,918798.1374,871719.3519,78930.14019,75830.038,75814.9902,67481.86759,97259.45994,49376.64444,75728.78753,56394.36237,66494.22961,58790.83479,55302.33122,64312.85713,60107.48237,60488.88249,55533.47173,53221.91411,37780.37158,44224.3268,46943.70537
444.122673,45679.18655,33195.88298,33838.78232,0,191.4763194,440.5596342,1988.186332,0,0,0,0,0,159.0383712,0,156.3827995,0,174.7135519,0,186.6650877,0,167.0728695
199.1073765,8603081.436,4322693.32,2620385.968,6679382.777,5287044.053,4842940.335,6964912.387,4826096.79,6188183.761,4522404.495,5184011.721,5706525.88,6066953.588,7164459.603,6552277.066,5311789.471,6021571.756,5495202.342,4539356.97,4780492.096,5351091.721
245.0951287,2936770.13,1920131.179,1312496.95,2293688.853,2258661.315,2059596.81,2790659.2,2519323.73,3313838.863,2863046.633,3192003.949,2811831.15,2523399.105,3304181.408,3060842.023,2853475.389,2720125.195,2500611.77,1906132.142,2516952.877,2643622.537
176.0372857,32625634.3,28009967.97,10894467.65,205386.0877,179105.0859,239872.1788,435330.4664,162083.9557,226931.8796,91115.05984,204188.4237,127929.4915,141440.2606,102656.1565,96631.54628,98554.58162,111293.549,125597.2727,31302.28465,44446.55778,78341.41541
224.0406134,70687412.83,60454844.01,23335696.99,364506.5896,307564.2954,427305.9201,839691.3871,303315.962,428669.8299,153104.8338,372221.5855,215757.7656,248644.6301,161498.6948,151518.2623,166201.5185,176993.7358,205451.804,50942.24659,67988.23506,140403.9947
305.0982275,748466.0135,1049120.371,505799.4049,482876.3162,497767.8824,525419.8291,622952.0225,477543.1068,516349.9651,595487.0149,647418.1206,672238.7337,552588.0707,542390.8245,501087.7875,591265.3325,535239.0303,532032.5569,598865.0132,574774.435,523328.46
293.1129853,188991.119,110117.159,67619.98148,72084.67352,57238.41476,65335.01928,98730.77424,89460.14382,129176.1006,165102.1504,269728.9059,304388.4201,111306.9099,162411.7819,151281.5462,393255.0755,275336.0371,219874.9606,210184.5882,225431.1443,242644.7291
437.0805019,394981.5989,433622.6006,173323.2962,3937.302677,3162.671461,5649.880101,10898.53825,2775.878698,3704.622609,1383.103411,4947.264051,2630.044686,437.4071632,183.7277267,218.982091,1513.877581,1044.059593,0,1593.918961,291.7639995,896.5791486
438.0849936,63039.01902,68930.35622,25076.04642,0,199.8091757,393.1354095,1198.108567,0,238.6307976,833.8533637,723.9013582,708.3472455,229.2951041,0,0,185.1592197,231.2257706,0,243.4992722,370.9664091,276.7734248
231.0431673,1461504.762,686820.4987,152074.3773,49101.864,28105.56786,44601.83763,67482.75358,279676.7125,394468.0365,321712.3203,353709.6627,375999.4457,744455.5734,866237.4565,796471.025,282320.4971,559625.8944,596428.6499,139293.7187,324405.3522,389583.3733
195.7967421,63772.12199,36234.36593,11554.5452,36331.98058,27600.24429,19711.71887,24188.96779,9933.950562,10702.39806,5380.386753,4341.208142,1326.86286,2327.22391,0,0,0,0,0,0,0,0
342.1400987,141534.6084,84018.22564,52292.62958,86205.11887,83170.74432,68084.72347,133800.8641,74515.77851,116585.8202,81767.84475,72060.11549,72371.70865,88219.94968,113869.1342,98299.70456,47784.49757,65645.98472,71126.88967,35297.91378,66141.54112,56231.00031
237.1179885,464033.3044,300037.3842,183468.6995,478355.2285,440514.9581,455408.062,489585.4784,422890.3611,448083.6098,387839.6642,372183.2676,460906.2465,500940.2598,488871.1498,444259.6754,367894.8314,452382.2944,460583.4201,332534.7647,372509.0702,386827.7536
290.1274557,1521963.648,853466.031,765324.4528,1798381.877,1780998.208,1752294.251,1918632.514,1986647.233,2363434.339,1955132.489,1945535.462,1795167.178,1830733.189,2095963.301,1972891.654,2018519.659,1973681.415,1777388.301,1512288.091,1824167.963,2035375.98
305.1067073,651717.7803,956430.1989,460187.7698,448383.5602,470939.0474,488582.5843,578714.3309,425794.441,462148.7166,532549.6151,583007.7962,592307.766,496551.0312,484267.114,450223.3821,520091.2365,477167.2856,485176.4558,492994.3681,485085.9034,472061.236
405.1061755,127331.7319,50570.80429,19325.61038,158534.4393,132655.9547,129770.5354,187745.8018,80520.61238,96413.71307,77645.28518,73299.33095,118716.3655,108950.7749,116849.7788,97921.4933,70638.15048,98218.86392,108074.6569,59948.91095,80430.75655,71820.25156
214.0495655,933805.137,630120.5585,319335.7279,840204.6126,800206.0168,730826.5721,941560.9588,487983.9152,563397.7826,451760.8699,448573.6241,577265.0332,602607.1995,632969.6621,577124.1102,440877.4781,547748.3789,590211.1478,350829.0464,463013.2765,435728.603
193.0692574,979908.1217,579131.7457,210507.4677,678583.1351,634646.1891,571598.7658,813586.0893,497543.7893,688395.4545,518740.359,594156.2948,681376.4664,667579.3351,775364.0835,694963.911,536721.7233,664210.7293,659757.5121,327393.1911,460434.8396,489148.1285
192.0660994,9249967.285,5523397.096,2090317.405,6335129.294,5933927.344,5465647.908,7678222.457,4699310.086,6561247.779,4963370.1,5622703.849,6327966.902,6185085.063,7212560.913,6546873.183,5038148.674,6311308.906,6356007.595,3110976.414,4262076.053,4648097.114
511.1559818,25443.62716,20026.48333,27398.42848,59369.92063,52116.3528,56649.49176,60766.76828,60579.24115,56770.90879,66260.89024,60417.43681,92064.27893,51013.40757,48802.62615,42804.69701,63758.78326,56897.17559,59011.28784,79354.73649,61427.15499,60875.66233
595.2217636,14421.33582,15380.20662,7157.053743,11011.89116,9989.255655,9973.997726,13713.48852,30406.0906,48647.08734,65237.76429,95315.08085,94651.84251,40881.7881,48037.46143,40130.96085,78789.39006,58169.0769,50704.3554,50399.23933,34487.60834,62969.93835
386.2138317,225726.0575,210002.7424,149330.0608,9508.623573,6977.382172,8086.834307,9679.062437,17099.11935,19469.10267,25581.36791,33042.5697,29939.84542,20142.32155,23116.22873,22291.39105,28447.75741,23380.79943,21453.57658,26223.48415,19086.90626,26910.46372
617.2036993,122200.51,186067.0717,250131.5569,215692.4734,180992.844,199055.1848,187656.5311,295546.1968,304238.4154,414745.5274,398461.2699,604191.452,263816.2798,263836.6811,239471.1873,488435.6129,352991.33,320213.3128,633764.4941,323215.0956,408486.7102
320.0980097,259072.9347,342173.0309,439216.5506,400668.6596,366158.5258,386511.3925,362334.1237,460661.5101,392910.6015,498807.6384,434567.9416,614408.247,372303.4449,347129.5098,329806.1489,506059.6856,412398.9659,420376.131,700643.9257,484720.2958,475767.972
166.0722826,280769.525,325760.8347,251787.4305,315575.3173,272909.1502,281101.0906,298925.387,493389.0383,578297.7157,678121.9457,692210.8199,849819.938,549817.3185,553327.1961,508999.7165,719791.9758,609215.8432,571198.1275,718424.7615,541316.2494,674532.0167
299.11738,192007.1584,239212.126,209361.7362,231962.2214,184595.2103,214293.551,208359.2219,391033.3951,444191.2043,529902.1288,578901.3373,658137.6432,402531.4098,416722.6979,378371.6898,594244.6554,469549.3575,432866.7255,595757.0956,419497.4593,547254.6372
298.1143014,2023202.418,2429071.124,2089652.641,2425538.633,1998191.221,2169348.367,2184727.712,3801817.144,4333523.971,5100664.973,5609213.983,6230981.468,4043663.643,4190946.942,3833309.7,5555429.598,4593389.613,4245347.81,5373122.542,4078003.053,5211396.291
137.0463709,173856.4675,128110.878,55123.72026,220754.0071,177053.2087,185709.5475,239787.1772,248453.6108,324196.9679,294847.1994,369244.9065,326372.9551,247290.5561,297610.7143,288189.3829,313581.4642,291205.7346,271928.4901,241794.108,244432.3145,317833.9765
243.1335292,2697762.035,1502861.168,689021.3361,1279773.573,1376690.887,1218359.26,1931542.221,1174128.584,1729521.501,1372988.379,1527330.289,1242453.375,1373135.612,1905851.264,1793479.912,1220991.945,1309429.057,1245785.961,558180.9802,1073381.043,1135660.23
138.0906261,172924.665,118114.6347,113800.8022,292524.0421,265729.0756,232751.7591,280383.978,309630.3304,355229.7167,329051.0236,389760.5634,389729.8458,318047.0627,357774.761,336113.1236,403576.679,370311.6446,354670.2841,278624.1964,278965.1851,405466.5784
274.1642412,447248.4846,445476.1032,295078.0928,380723.8287,442743.5184,380399.4783,413542.207,493321.7628,492452.1691,606795.1859,800017.1547,651776.0482,597380.3411,480596.9736,468439.9355,722853.2286,624094.4496,559512.5317,447982.8587,469294.8313,590762.8241
253.1286418,1122305.252,495713.7787,265270.9107,1074605.833,1102876.721,960553.0333,1515198.554,582792.5415,771622.5959,428964.8699,445413.5193,435367.8783,552957.6119,854160.9137,810769.7433,386763.7208,529876.8003,512211.3459,175550.1072,369523.6733,328034.5391
341.1531416,208825.5501,138021.465,173713.0847,176095.6376,215380.1668,169506.0741,132453.1709,327965.0247,355550.6474,364844.6997,382041.6061,291334.8691,314353.8506,313813.4555,303848.0982,246821.3276,218349.35,240391.4352,280136.2044,323562.2242,340324.42
311.0744719,1191716.266,821364.7094,510001.3039,1442597.266,1235653.977,1472441.297,1379657.637,545961.0922,317141.6302,203661.7744,106251.4886,272493.8937,479865.845,660701.7968,655296.523,204056.0239,350939.944,482487.3373,137524.6477,452018.9119,260270.9802
218.099396,1096659.799,910063.4122,410903.933,674652.8433,725249.0535,576225.3122,854261.2946,597568.0209,759927.9939,640010.1873,522684.1591,522784.1208,707965.0386,764775.0171,727660.175,437695.4783,524327.7915,616183.585,362193.7057,620155.1546,581793.2625
223.1432575,1961475.701,1504190.497,1225167.973,1310561.212,1270062.217,1157421.165,1327264.635,1852273.971,2252122.43,1889034.761,2178108.383,1727659.743,1730414.612,1739807.931,1700376.112,1762822.312,1596095.189,1410342.25,1379985.318,1845727.366,1966744.142
289.0915546,1932622.962,822705.8482,363557.5164,1879208.501,1525359.919,1907270.773,2121518.544,824397.323,831949.0296,615865.166,635186.8559,585287.2612,804802.643,1250121.291,1207791.63,613304.845,851005.1774,961902.6174,206047.53,627160.6377,538765.3639
172.0965655,875700.9467,823081.8853,339462.4172,278354.826,298418.4148,245703.011,351293.8721,301077.1126,448628.5121,508800.7915,726243.9161,551468.053,371682.993,456161.5414,435212.4726,622210.1113,498048.792,398577.0079,308049.8721,280685.0183,441266.4821
228.0291333,435472.0711,371338.5879,148134.8938,32174.97487,38510.64823,31442.45406,25639.8808,26753.28447,25365.38409,28298.88012,24774.66916,26935.74133,28226.41205,23946.51112,24251.84519,21614.52208,23352.85586,24494.58702,23216.54119,20477.03792,29282.99974
207.0513484,573102.1956,418934.8469,96882.46077,71560.88736,70961.86866,66001.52116,64848.9383,81620.02519,108755.2442,122650.4344,152575.4533,98440.04635,81796.93197,81144.42397,76079.16432,105559.8048,97160.6118,88254.86064,87315.99912,66604.73046,104098.3776
598.2832538,165227.874,115860.4769,28201.01295,69068.39972,53758.09823,50443.76046,67467.03309,73224.78776,99779.24502,95039.43089,122684.137,103866.2938,82626.17931,90186.32872,87111.3309,95079.27024,82594.16764,72383.96112,47418.56066,50023.42402,62498.18621
206.0446032,5593674.27,3930603.093,1047392.303,815758.106,818396.986,743905.4551,742204.5817,922474.2065,1219150.065,1373648.017,1687378.775,1131185.827,911035.8296,932374.7111,879895.5528,1197614.786,1063644.424,996122.2184,986922.8397,768082.6157,1151562.174
269.1490045,1529611.616,1010114.065,730910.9474,1743542.078,1847107.642,1652468.001,1767785.973,2186183.847,2812234.225,2269060.55,2785000.584,2207459.725,2191164.149,2064380.147,1974160.109,2142701.73,2085933.199,1849811.03,1508978.022,1888865.643,1952505.627
332.216533,263462.2052,196278.9094,127900.1905,746549.1787,774170.9142,781488.1441,643709.1547,969430.4949,942608.5977,814544.3541,796688.5168,890817.5253,896501.2327,715681.9349,720933.0485,738728.9506,759861.9748,718858.8787,707625.4604,886990.2654,797630.1739
156.0416792,1494.599981,686.0212724,479.060849,63193.26801,57103.93816,70708.41195,55712.45836,103835.3085,110008.8349,125106.799,141723.3448,108461.6046,92020.90986,64363.17656,61438.23171,126503.9399,112598.5724,99324.42961,136942.9308,85093.08336,113643.9975
134.0599074,107441.9249,59970.38654,36105.74995,1935871.66,1576669.487,1948676.119,1802971.692,3617925.713,4689309.086,5321247.89,7154710.181,4293439.403,3238453.7,2481151.33,2321768.894,5199368.215,4394465.727,3613589.421,4803232.674,3066846.404,4108469.426
207.0961747,782068.2188,509122.6378,161646.8537,239437.9241,241800.7919,229213.329,246794.0625,306844.779,466865.4705,438472.5864,434729.7658,456254.2959,405782.367,442608.5877,414499.451,382500.8159,342881.9387,345401.8726,263967.335,279432.4349,383154.9915
323.1589861,128761.0249,65567.39876,60487.94054,124872.5524,146229.2738,112292.3557,110774.9457,168506.9338,188695.9088,173157.5503,168391.4865,180842.0646,175795.117,191497.4666,180688.3378,154164.0253,127072.9495,122600.3369,179720.7709,202720.7479,182049.1588
252.1750588,170281.604,102649.683,77782.73859,112177.3131,116968.2791,108219.4359,109126.283,176091.5905,291303.2232,244997.5747,245959.5188,235391.2433,215568.1108,208425.48,196189.8424,178807.4996,177890.7029,168089.3557,172612.4086,175877.9781,217211.763
81.03402434,62314.5309,71968.93943,9302.087791,74944.79927,83948.77655,54301.12063,70088.5318,76325.67826,90705.05827,61806.52739,61589.21469,64533.07812,60745.05209,69391.99155,68043.47431,70570.927,68172.64528,59196.08671,38782.45112,50191.18925,65423.87187
208.1034192,442105.3709,220857.988,166829.1017,1085141.13,1225729.215,842693.6634,1075286.502,1129857.802,1315025.394,964254.6907,1120972.35,939647.6978,920933.4203,1111037.707,1053535.886,1093918.817,1067519.854,945193.7581,610133.4201,819745.8005,1054261.473
122.0270819,54373.02804,28891.6986,7228.956886,26015.68373,25636.20271,24207.94422,31581.22748,19666.55407,32952.78829,20262.64294,29740.78083,21171.8394,22427.99781,27649.13941,23858.20457,25247.92875,28420.40221,25958.56549,14339.42766,15839.87295,19864.19246
164.0373238,1128187.327,616574.6843,186368.5624,551356.5097,556767.601,535463.2881,655793.0404,446579.334,686856.4039,481640.2383,620583.6168,496394.0662,467563.2447,596215.5055,545610.8024,574670.6714,613011.5607,573280.0327,311704.1715,378529.486,436851.0379
